,users,bookmarks,county,state,cal,cal_fat,col,fiber,sodium,carbs,fat,protein,sugar,dabetis,obese
1271,1,14,Upson,Georgia,244.78571428571428,115000.0,29.0,1528.571428571429,289.92857142857144,29721.42857142857,12764.285714285714,4042.857142857143,14192.857142857143,4,2
1272,86,4381,Utah,Utah,330.6000913033555,154895.457658069,58.045879936087644,2248.824469299247,524.4462451495092,30736.27025793198,17208.559689568596,13969.984021912813,13186.66971011186,2,2
1273,2,341,Val Verde,Texas,369.7653958944282,181964.80938416425,71.95894428152494,2084.1642228739,649.4985337243403,28437.243401759526,20214.076246334316,18365.10263929619,11041.935483870966,3,2
1274,2,15,Valdez-Cordova,Alaska,260.8666666666667,92733.33333333331,35.0,3320.0,517.8666666666667,30233.333333333336,10300.0,12413.333333333336,10526.666666666666,,
1275,3,34,Valencia,New Mexico,324.26470588235287,149676.4705882353,75.70588235294117,1550.0,309.0,33573.5294117647,16635.29411764706,10132.352941176472,16244.117647058823,2,2
1276,2,31,Valley,Montana,455.0322580645162,217548.38709677415,106.0,2409.6774193548385,944.1612903225806,29277.419354838712,24174.1935483871,30170.967741935485,6112.903225806453,3,2
1277,4,58,Van Buren,Arkansas,338.89655172413785,153206.89655172414,55.32758620689654,2396.5517241379307,464.5,33934.48275862068,17031.03448275862,13218.965517241379,16062.068965517241,4,3
1278,1,3,Van Wert,Ohio,241.0,100000.0,19.666666666666668,1400.0,719.3333333333335,28233.33333333333,11133.333333333336,7266.666666666668,7766.666666666666,3,2
1279,2,79,Van Zandt,Texas,350.49367088607596,178215.18987341772,69.34177215189875,2291.139240506329,603.9873417721519,27021.518987341773,19805.063291139242,16527.848101265827,8624.050632911394,3,2
1280,5,47,Vance,North Carolina,322.3191489361702,138404.2553191489,42.744680851063826,2300.0,390.9787234042552,38548.93617021277,15359.574468085106,8746.808510638297,21146.8085106383,4,3
1281,17,445,Vanderburgh,Indiana,327.74831460674164,156561.79775280898,63.2741573033708,2074.3820224719107,640.7595505617977,28080.89887640449,17395.05617977528,15113.483146067414,10363.820224719102,3,2
1282,4,20,Venango,Pennsylvania,342.4,181650.0,58.15,1950.0,395.0,31545.0,20155.0,8935.0,16260.0,3,2
1283,49,1835,Ventura,California,318.21471389645774,150240.32697547678,62.959128065395134,2303.760217983649,557.4790190735696,26965.77656675749,16691.771117166216,15315.367847411442,10091.226158038147,2,2
1284,9,277,Vermilion,Louisiana,344.5198555956679,165375.45126353792,59.06498194945849,2221.299638989169,581.4548736462094,32670.758122743682,18375.451263537903,12884.476534296027,13090.613718411552,3,2
1285,13,399,Vernon,Wisconsin,324.1478696741855,154175.43859649124,62.6315789473684,2016.541353383459,558.937343358396,29406.265664160404,17130.075187969924,13785.964912280702,11467.919799498744,3,2
1286,5,121,Victoria,Texas,367.7107438016529,175206.61157024794,76.82644628099176,3221.487603305785,696.4876033057851,30058.67768595041,19464.46280991736,18620.661157024795,8371.074380165292,3,2
1287,10,209,Vigo,Indiana,331.11004784688987,160066.98564593302,69.26315789473685,1912.4401913875602,454.555023923445,30028.229665071776,17788.03827751196,13388.03827751196,14426.794258373204,3,3
1288,3,103,Vilas,Wisconsin,307.378640776699,144621.359223301,56.718446601941736,2289.3203883495144,426.621359223301,29586.407766990287,16068.932038834952,11822.33009708738,10889.320388349517,3,2
1289,1,31,Vinton,Ohio,354.35483870967744,160516.12903225806,53.54838709677418,2145.1612903225805,531.8709677419355,35783.87096774193,17835.483870967742,13416.129032258066,17541.935483870966,3,2
1290,37,1004,Volusia,Florida,347.55179282868517,172993.0278884462,76.18725099601593,2030.7768924302786,634.6693227091633,26780.677290836666,19224.003984063744,17025.0,11276.792828685262,3,2
1291,4,133,Wabash,Indiana,367.3684210526316,175060.15037593985,73.36090225563909,2187.96992481203,621.2631578947369,30604.51127819549,19457.14285714286,17690.225563909782,13990.225563909775,4,3
1292,2,32,Wabasha,Minnesota,408.25,202562.5,62.03125,2603.125,630.1875,33112.5,22496.875,18887.5,11031.25,2,2
1293,1,4,Wabaunsee,Kansas,454.5,250500.0,85.75,2250.0,1247.75,26250.0,27850.0,25025.0,4400.0,3,2
1294,1,5,Wadena,Minnesota,322.2,127800.0,60.2,1360.0,787.6,31300.0,14200.0,17580.0,11420.0,2,2
1295,3,40,Wagoner,Oklahoma,318.375,138200.0,57.92499999999999,2970.0,495.0,34540.0,15350.0,11777.5,14667.5,3,2
1296,1,1,Wahkiakum,Washington,192.0,67000.0,30.0,900.0,202.0,27100.0,7500.0,3900.0,4600.0,4,2
1297,134,2463,Wake,North Carolina,331.30734876167264,155963.86520503438,61.19001218026804,2274.827446203817,586.7105156313445,30152.984165651662,17327.933414535113,14288.14453917986,12210.15022330492,2,2
1298,1,4,Wakulla,Florida,381.75,169750.0,39.0,2650.0,440.25,47700.0,18875.0,10975.0,16450.0,3,2
1299,4,60,Waldo,Maine,336.51666666666665,145166.6666666667,57.1,2855.0,500.6333333333334,34480.0,16120.0,13205.0,15966.666666666668,3,2
1300,17,397,Walker,Alabama,324.5264483627204,153637.2795969773,65.22921914357683,2058.1863979848868,563.1360201511336,27948.11083123426,17071.788413098235,15205.289672544079,10358.942065491181,3,3
1301,10,221,Walla Walla,Washington,337.16742081447967,156171.94570135747,64.11764705882352,3069.683257918553,520.2941176470589,28353.846153846152,17348.416289592762,17208.597285067874,9436.651583710403,3,2
1302,2,70,Waller,Texas,360.21428571428567,192442.85714285716,81.28571428571429,1604.2857142857144,634.9142857142857,19492.85714285714,21377.14285714286,21728.57142857143,5731.428571428571,3,2
1303,11,274,Walton,Georgia,337.22262773722616,167525.54744525548,66.21897810218977,2091.240875912409,596.7956204379562,29189.416058394167,18608.759124087595,14087.591240875909,12315.693430656936,3,2
1304,11,105,Walworth,Wisconsin,308.4,143400.0,48.58095238095239,2636.190476190476,445.8761904761905,31271.42857142857,15929.52380952381,10646.666666666668,12668.571428571428,2,2
1305,5,96,Wapello,Iowa,278.375,114541.66666666669,37.34375,1830.208333333333,424.89583333333326,32307.291666666664,12716.666666666664,9352.083333333332,18406.25,3,2
1306,7,52,Ward,North Dakota,296.3076923076923,141634.61538461538,58.115384615384606,2046.1538461538464,407.82692307692315,30967.30769230769,15742.307692307693,8605.76923076923,15667.307692307695,3,2
1307,2,13,Ware,Georgia,299.3076923076923,171000.0,50.0,1761.5384615384617,688.9230769230769,22346.153846153848,19015.384615384617,10707.692307692309,10553.846153846154,4,2
1308,60,1534,Warren,Ohio,335.85658409387224,158637.54889178617,64.84354628422426,2226.9230769230758,615.3292046936117,28949.608865710565,17625.619295958277,15654.367666232069,11469.491525423731,3,2
1309,5,17,Warrick,Indiana,400.8823529411765,171411.76470588235,59.70588235294117,2164.7058823529414,429.5294117647058,47947.05882352941,19058.823529411766,10582.35294117647,25511.764705882357,3,2
1310,1,20,Wasatch,Utah,360.65,157050.0,59.45,2215.0,821.65,34115.0,17445.0,16755.0,10420.0,2,2
1311,5,172,Wasco,Oregon,344.8255813953489,166261.6279069767,72.4011627906977,2198.837209302326,587.0813953488373,28775.0,18477.325581395347,16653.488372093027,12246.511627906975,2,3
1312,1,44,Waseca,Minnesota,344.02272727272725,152136.36363636365,65.70454545454547,3725.0,652.9545454545455,30952.272727272724,16909.090909090908,18356.818181818184,9265.909090909092,2,2
1313,2,14,Washakie,Wyoming,393.78571428571433,179714.2857142857,81.78571428571429,2678.5714285714284,697.3571428571429,34500.0,19971.428571428565,19364.285714285714,8657.142857142857,3,2
1314,2,27,Washburn,Wisconsin,283.22222222222223,109592.5925925926,48.96296296296296,2222.222222222222,624.5555555555555,27540.74074074074,12170.37037037037,15459.259259259261,8407.407407407407,3,2
1315,292,7977,Washington,Rhode Island,340.2699009652752,159515.60737119208,63.14479127491536,2405.465713927541,572.1603359659025,30600.06268020561,17722.690234423942,15151.360160461338,12060.022564874,2,2
1316,1,58,Washita,Oklahoma,313.67241379310343,155344.8275862069,51.51724137931034,1548.2758620689654,411.10344827586215,30748.27586206897,17260.34482758621,9596.551724137933,14746.551724137933,4,2
1317,52,1143,Washoe,Nevada,330.77952755905505,156251.96850393695,65.60192475940507,2159.842519685039,558.424321959755,29249.16885389325,17362.292213473313,14799.737532808402,11760.454943132107,2,2
1318,48,1912,Washtenaw,Michigan,321.53033472803367,147898.01255230122,56.50889121338909,2520.9205020920513,510.7975941422596,30797.384937238483,16432.53138075313,13383.054393305438,12293.566945606704,3,2
1319,8,113,Watauga,North Carolina,326.8672566371682,155407.0796460177,58.03539823008849,2646.9026548672564,566.1946902654868,29414.1592920354,17269.026548672566,14301.769911504423,10301.769911504423,2,2
1320,54,945,Waukesha,Wisconsin,337.89523809523814,160481.48148148143,61.834920634920636,2397.8835978835964,573.0306878306881,29279.153439153437,17830.68783068783,15531.85185185185,11457.989417989429,2,2
1321,8,160,Waupaca,Wisconsin,371.99375,182581.25,79.4625,1846.25,639.1437499999997,30721.875,20285.625,17204.375,11667.5,3,2
1322,6,216,Waushara,Wisconsin,316.7638888888889,145560.1851851852,59.50462962962962,2029.1666666666665,478.00925925925935,30503.7037037037,16172.685185185182,12957.407407407407,13281.944444444443,3,2
1323,225,5370,Wayne,Ohio,335.1162011173186,159203.3519553072,63.50968342644322,2266.3687150838,561.2171322160151,29753.50093109877,17689.031657355677,14715.270018621972,11831.117318435725,4,3
1324,3,13,Weakley,Tennessee,442.0,210153.84615384613,62.230769230769226,3176.9230769230767,822.6153846153846,39807.69230769231,23338.461538461543,19084.615384615383,15484.615384615383,4,2
1325,3,31,Webb,Texas,304.03225806451616,159741.93548387097,57.12903225806453,2906.4516129032263,459.483870967742,26874.1935483871,17748.387096774193,10538.709677419354,11467.741935483871,3,2
1326,23,332,Weber,Utah,307.49698795180734,141105.42168674697,50.79819277108433,2169.8795180722896,476.39156626506,30800.90361445783,15681.927710843369,11800.0,13947.590361445784,2,2
1327,8,165,Webster,Nebraska,351.7939393939393,167775.75757575757,73.769696969697,2047.2727272727268,738.2909090909093,28247.272727272724,18634.54545454545,17679.39393939394,11331.515151515152,5,3
1328,25,542,Weld,Colorado,337.9446494464944,157726.9372693727,64.24907749077492,2538.0073800738,612.6457564575644,29619.74169741697,17527.675276752765,16141.143911439118,12055.904059040591,1,2
1329,2,22,Wells,Indiana,355.95454545454544,173045.45454545453,89.9090909090909,1609.090909090909,730.7727272727273,26272.727272727272,19236.36363636364,19931.818181818184,13218.181818181818,3,2
1330,1,41,West Baton Rouge,Louisiana,374.09756097560984,188756.09756097558,78.14634146341464,2439.0243902439024,590.1707317073169,28148.780487804877,20968.292682926833,18446.341463414643,8507.31707317073,,
1331,37,1708,Westchester,New York,342.07962529274,159101.28805620613,64.03395784543329,2198.946135831381,508.57318501170937,31455.093676814984,17678.747072599526,14722.950819672124,12325.58548009368,2,1
1332,27,710,Westmoreland,Pennsylvania,340.94929577464785,162147.88732394367,63.58450704225352,2406.1971830985917,613.8042253521128,29464.366197183106,18019.014084507042,15550.985915492958,10249.43661971831,4,2
1333,1,1,Wetzel,West Virginia,165.0,92000.0,0.0,1000.0,100.0,16500.0,10300.0,2100.0,3600.0,4,3
1334,4,120,Wexford,Michigan,358.53333333333336,176433.33333333328,72.66666666666667,2058.333333333333,590.575,29392.5,19603.333333333336,16563.333333333336,12149.166666666668,3,3
1335,1,81,Wharton,Texas,345.8271604938272,182395.06172839503,79.14814814814815,1671.6049382716049,736.4197530864196,18781.48148148148,20261.728395061727,21765.432098765432,5688.888888888888,4,2
1336,36,953,Whatcom,Washington,329.10493179433377,155543.5466946485,60.176285414480574,2174.816369359915,521.5834207764952,30118.153200419718,17281.007345225604,13790.136411332627,12935.676810073459,2,2
1337,1,9,Wheeler,Texas,380.5555555555555,190888.88888888888,74.55555555555556,1900.0,886.1111111111112,28877.777777777777,21222.222222222223,18744.44444444444,7800.0,3,2
1338,14,297,White,Georgia,312.9090909090909,149010.101010101,57.72390572390572,2004.377104377104,499.7710437710437,29582.15488215488,16552.861952861953,11925.252525252527,12688.215488215486,4,2
1339,2,34,White Pine,Nevada,351.5,138617.64705882352,70.76470588235293,2217.6470588235293,959.4117647058824,30702.941176470587,15402.94117647059,22761.764705882357,10279.411764705883,3,3
1340,11,204,Whiteside,Illinois,337.63235294117635,169950.98039215687,66.53431372549021,2129.4117647058824,497.9215686274509,27328.92156862745,18882.35294117647,15241.176470588238,10949.019607843138,3,2
1341,6,78,Whitfield,Georgia,343.06410256410254,145435.89743589744,75.1794871794872,3329.48717948718,695.6666666666667,28446.153846153848,16167.94871794872,20848.717948717946,7919.23076923077,3,2
1342,6,81,Whitley,Indiana,350.75308641975306,172469.13580246913,76.87654320987653,2020.9876543209875,723.0,27879.01234567901,19161.728395061727,16911.11111111111,11592.592592592593,4,3
1343,4,38,Whitman,Washington,224.84210526315792,95815.7894736842,38.1578947368421,2394.7368421052633,271.7368421052632,26323.684210526317,10644.736842105263,7078.947368421053,8139.473684210528,2,2
1344,13,367,Wichita,Kansas,373.96185286103554,186561.30790190733,78.2942779291553,2243.051771117166,679.2752043596731,27758.583106267026,20731.062670299732,19247.13896457765,8640.326975476837,3,2
1345,8,250,Wicomico,Maryland,349.14,164308.0,69.88799999999999,2079.2000000000007,646.5559999999998,29068.80000000001,18258.0,17569.199999999993,10954.8,3,3
1346,2,11,Wilbarger,Texas,459.6363636363636,216909.0909090909,93.27272727272728,3027.272727272727,1023.4545454545456,32172.727272727272,24090.90909090909,27845.454545454544,4490.909090909091,3,2
1347,4,615,Wilkes,North Carolina,327.0715447154472,150803.25203252028,61.560975609756106,2136.2601626016267,515.8682926829271,30956.585365853658,16753.495934959352,13854.471544715449,12114.959349593497,4,2
1348,56,1893,Will,Illinois,334.57157950343355,161966.7194928684,63.885895404120426,2279.6090861067096,590.9212889593233,27966.825145272047,17994.71737982037,15539.672477548866,11006.92023243529,2,2
1349,1,5,Willacy,Texas,349.2,193600.0,121.8,2460.0,798.6,19480.0,21500.0,19820.0,2800.0,3,2
1350,4,72,Williams,Ohio,285.79166666666663,109555.55555555556,37.986111111111114,2044.444444444444,366.98611111111114,37116.66666666667,12180.555555555557,8277.777777777777,20820.833333333336,3,2
1351,82,3362,Williamson,Texas,337.0050565139798,157784.05710886372,62.18262938726946,2503.3610945865576,589.6067816775728,29693.129089827482,17530.071386079708,15446.252230814986,11167.96549672813,2,2
1352,18,480,Wilson,North Carolina,318.15625,150235.41666666663,60.36458333333335,1951.25,542.4395833333333,27287.916666666664,16693.541666666668,14873.541666666664,11486.458333333336,3,2
1353,19,453,Windham,Connecticut,353.68653421633553,171609.27152317882,69.62251655629139,2249.8896247240614,611.1942604856513,27596.247240618097,19068.2119205298,18091.611479028703,10537.74834437086,2,2
1354,5,100,Windsor,Vermont,318.5,145710.0,59.14000000000001,2142.0,560.42,28754.0,16188.0,15053.0,11239.0,2,2
1355,1,136,Winn,Louisiana,335.25735294117635,149926.4705882353,52.654411764705884,3065.4411764705883,515.0514705882354,31355.14705882353,16660.294117647056,15365.44117647059,8644.117647058822,,
1356,55,1216,Winnebago,Wisconsin,321.34046052631567,151328.947368421,56.07648026315788,2404.851973684209,569.341282894737,29898.930921052633,16813.322368421046,13334.786184210525,11766.282894736836,2,2
1357,5,35,Winona,Minnesota,311.8857142857143,155600.0,56.6,2237.1428571428573,626.4,24142.857142857138,17288.571428571428,15137.142857142859,9248.57142857143,2,2
1358,2,25,Winston,Mississippi,307.8,148080.0,64.92,1952.0,326.64,30256.0,16448.0,10956.0,15260.0,5,3
1359,10,204,Wise,Virginia,373.2794117647058,181303.92156862747,74.73529411764707,2045.588235294118,599.8676470588236,32319.11764705882,20143.13725490196,16288.725490196079,13789.215686274507,3,3
1360,39,1291,Wood,Ohio,339.8148721920992,157414.407436096,58.71030209140206,2571.649883811,583.1657629744386,31801.93648334625,17488.303640588692,14209.217660728118,11667.46707978311,3,2
1361,12,303,Woodbury,Iowa,341.3069306930693,157551.15511551153,61.7920792079208,1934.9834983498333,493.3696369636964,32926.40264026403,17504.950495049507,13636.30363036304,15532.673267326738,3,2
1362,1,8,Woodford,Kentucky,176.375,74875.0,11.75,1675.0,206.125,21750.0,8350.0,5162.5,14037.5,3,2
