,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
157,1953.0,1.0,0.9,0.0,5.0,1.0,11.0,0.5,102.0,4.0,11.0,,1412.0,1013.0,16.0,1.0,12.0,1.0,0.0,0.0,1.0
158,906.0,0.0,2.1,1.0,7.0,0.0,18.0,0.1,136.0,2.0,11.0,1102.0,1793.0,3412.0,13.0,8.0,16.0,1.0,0.0,0.0,3.0
159,1923.0,0.0,0.5,1.0,7.0,0.0,46.0,0.5,191.0,1.0,10.0,767.0,1759.0,1489.0,10.0,9.0,3.0,1.0,1.0,1.0,1.0
160,909.0,1.0,1.4,0.0,0.0,0.0,53.0,0.3,82.0,8.0,0.0,635.0,973.0,3187.0,12.0,9.0,4.0,1.0,0.0,0.0,2.0
161,1788.0,0.0,0.5,0.0,0.0,1.0,6.0,0.2,141.0,6.0,16.0,149.0,1022.0,2321.0,7.0,5.0,20.0,1.0,1.0,0.0,2.0
162,688.0,1.0,1.5,0.0,0.0,0.0,2.0,1.0,89.0,3.0,2.0,271.0,869.0,391.0,5.0,2.0,8.0,1.0,1.0,1.0,0.0
163,1034.0,1.0,2.7,1.0,6.0,0.0,37.0,0.7,120.0,7.0,20.0,707.0,1199.0,3625.0,17.0,1.0,12.0,0.0,1.0,1.0,3.0
164,1709.0,1.0,0.8,0.0,8.0,1.0,58.0,0.8,136.0,2.0,10.0,956.0,1292.0,1781.0,18.0,3.0,17.0,1.0,0.0,0.0,2.0
165,1553.0,1.0,1.3,0.0,1.0,1.0,29.0,0.6,116.0,6.0,7.0,1143.0,944.0,2664.0,12.0,7.0,,0.0,1.0,0.0,3.0
166,1190.0,1.0,2.2,1.0,9.0,0.0,47.0,0.3,186.0,6.0,10.0,1417.0,1441.0,624.0,9.0,3.0,19.0,1.0,1.0,1.0,0.0
167,1454.0,0.0,1.4,1.0,8.0,0.0,37.0,0.8,80.0,8.0,20.0,903.0,910.0,1713.0,16.0,0.0,19.0,0.0,0.0,0.0,1.0
168,1948.0,0.0,2.8,1.0,5.0,1.0,18.0,0.2,135.0,2.0,14.0,477.0,571.0,816.0,16.0,2.0,3.0,1.0,0.0,0.0,0.0
169,504.0,1.0,1.0,0.0,8.0,0.0,14.0,0.5,189.0,7.0,9.0,881.0,1129.0,1607.0,15.0,0.0,10.0,1.0,1.0,1.0,0.0
170,984.0,0.0,0.5,1.0,3.0,1.0,9.0,0.8,140.0,3.0,20.0,531.0,707.0,841.0,18.0,15.0,16.0,1.0,0.0,0.0,0.0
171,1906.0,1.0,1.9,1.0,3.0,0.0,55.0,0.2,113.0,3.0,4.0,3.0,629.0,1871.0,13.0,5.0,4.0,1.0,0.0,1.0,1.0
172,1244.0,0.0,1.9,0.0,6.0,1.0,29.0,,143.0,4.0,10.0,1014.0,1609.0,2481.0,11.0,6.0,16.0,0.0,1.0,0.0,3.0
173,1727.0,1.0,2.1,1.0,10.0,0.0,57.0,0.3,158.0,6.0,18.0,376.0,1288.0,512.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0
174,1893.0,1.0,2.1,1.0,8.0,0.0,63.0,0.2,134.0,2.0,11.0,637.0,763.0,3822.0,14.0,3.0,18.0,0.0,1.0,1.0,3.0
175,987.0,,2.0,1.0,8.0,0.0,50.0,0.3,149.0,4.0,6.0,585.0,1149.0,2019.0,12.0,14.0,15.0,0.0,,0.0,1.0
176,,0.0,0.7,1.0,7.0,0.0,27.0,0.5,126.0,,8.0,824.0,1847.0,3561.0,9.0,,9.0,0.0,0.0,0.0,2.0
177,1821.0,0.0,1.7,0.0,4.0,1.0,10.0,0.8,139.0,8.0,10.0,381.0,1018.0,3220.0,13.0,8.0,18.0,1.0,0.0,1.0,3.0
178,1310.0,0.0,2.3,1.0,3.0,0.0,15.0,0.2,150.0,5.0,11.0,954.0,970.0,2518.0,18.0,17.0,5.0,0.0,1.0,1.0,2.0
179,728.0,0.0,2.3,1.0,4.0,0.0,23.0,0.8,111.0,4.0,5.0,126.0,817.0,457.0,17.0,10.0,16.0,1.0,1.0,1.0,0.0
180,981.0,1.0,1.9,1.0,0.0,0.0,2.0,0.1,136.0,3.0,7.0,75.0,688.0,1539.0,19.0,12.0,19.0,0.0,0.0,0.0,0.0
181,1230.0,1.0,2.2,1.0,6.0,0.0,26.0,0.8,123.0,5.0,7.0,416.0,676.0,988.0,11.0,5.0,9.0,0.0,1.0,1.0,0.0
182,769.0,1.0,1.2,0.0,2.0,0.0,17.0,0.1,95.0,8.0,4.0,1384.0,1454.0,1877.0,18.0,2.0,11.0,0.0,0.0,1.0,1.0
183,1623.0,1.0,1.2,0.0,6.0,1.0,61.0,0.9,120.0,7.0,12.0,1568.0,1832.0,1510.0,12.0,10.0,17.0,1.0,1.0,0.0,2.0
184,1886.0,0.0,0.5,0.0,0.0,1.0,24.0,0.4,112.0,3.0,1.0,809.0,1958.0,1179.0,16.0,7.0,20.0,1.0,0.0,1.0,1.0
185,1977.0,1.0,2.0,1.0,7.0,1.0,54.0,1.0,171.0,7.0,18.0,1226.0,1242.0,1971.0,18.0,7.0,14.0,1.0,1.0,0.0,2.0
186,1218.0,0.0,1.8,1.0,1.0,1.0,14.0,0.5,147.0,3.0,4.0,229.0,616.0,398.0,17.0,0.0,5.0,1.0,0.0,0.0,0.0
187,1039.0,1.0,2.7,0.0,11.0,0.0,56.0,0.3,125.0,8.0,13.0,497.0,618.0,3105.0,14.0,8.0,5.0,0.0,1.0,1.0,2.0
188,1748.0,0.0,1.7,1.0,6.0,1.0,14.0,0.5,146.0,3.0,7.0,859.0,1234.0,3968.0,16.0,12.0,3.0,1.0,0.0,1.0,3.0
189,1980.0,0.0,0.5,1.0,2.0,1.0,29.0,0.8,177.0,1.0,13.0,312.0,1910.0,3865.0,12.0,10.0,18.0,1.0,0.0,0.0,3.0
190,1859.0,0.0,0.5,1.0,3.0,0.0,22.0,0.7,164.0,1.0,7.0,1004.0,1654.0,1067.0,17.0,1.0,10.0,1.0,0.0,0.0,1.0
191,1107.0,0.0,0.5,1.0,10.0,1.0,8.0,0.3,145.0,6.0,16.0,1457.0,1041.0,2876.0,12.0,8.0,8.0,1.0,,1.0,2.0
192,983.0,0.0,0.6,1.0,0.0,1.0,45.0,0.1,130.0,4.0,11.0,948.0,1205.0,2052.0,5.0,3.0,6.0,1.0,0.0,1.0,1.0
193,994.0,0.0,1.2,1.0,4.0,0.0,40.0,0.9,164.0,2.0,17.0,296.0,839.0,3104.0,17.0,7.0,11.0,0.0,0.0,0.0,2.0
194,1715.0,0.0,1.0,1.0,4.0,1.0,31.0,0.5,83.0,8.0,17.0,638.0,1615.0,625.0,17.0,6.0,13.0,1.0,0.0,0.0,0.0
195,1335.0,1.0,3.0,0.0,3.0,0.0,60.0,0.8,180.0,2.0,4.0,83.0,559.0,3615.0,5.0,2.0,9.0,1.0,0.0,0.0,3.0
196,1576.0,1.0,2.0,0.0,0.0,1.0,20.0,0.6,148.0,3.0,0.0,410.0,1551.0,1379.0,17.0,1.0,16.0,1.0,0.0,1.0,1.0
197,1965.0,1.0,2.6,1.0,0.0,0.0,39.0,0.2,187.0,4.0,3.0,915.0,1965.0,2032.0,11.0,10.0,16.0,1.0,1.0,1.0,2.0
198,1523.0,1.0,1.8,0.0,6.0,1.0,11.0,0.1,129.0,1.0,8.0,148.0,1606.0,707.0,19.0,8.0,19.0,1.0,1.0,0.0,0.0
199,767.0,0.0,0.8,0.0,7.0,1.0,10.0,0.5,107.0,4.0,12.0,517.0,1995.0,2317.0,6.0,0.0,12.0,1.0,1.0,1.0,2.0
200,1496.0,1.0,1.3,1.0,0.0,1.0,6.0,0.5,85.0,3.0,9.0,549.0,1383.0,3571.0,16.0,1.0,11.0,1.0,1.0,1.0,3.0
201,1949.0,0.0,1.8,0.0,0.0,0.0,20.0,0.8,186.0,5.0,4.0,518.0,592.0,1125.0,17.0,10.0,9.0,0.0,0.0,0.0,1.0
202,1614.0,0.0,1.2,0.0,1.0,1.0,9.0,0.1,161.0,3.0,2.0,173.0,1219.0,1832.0,15.0,8.0,11.0,1.0,0.0,0.0,1.0
203,1735.0,0.0,1.8,1.0,16.0,0.0,34.0,0.1,140.0,2.0,17.0,149.0,876.0,2392.0,17.0,15.0,19.0,1.0,0.0,1.0,2.0
204,1936.0,0.0,2.1,1.0,10.0,1.0,46.0,0.6,104.0,3.0,20.0,667.0,1036.0,2552.0,14.0,7.0,13.0,1.0,0.0,0.0,2.0
205,1754.0,1.0,2.1,1.0,1.0,1.0,52.0,1.0,101.0,4.0,3.0,199.0,1452.0,3019.0,11.0,6.0,19.0,1.0,0.0,1.0,3.0
206,919.0,0.0,0.5,1.0,11.0,0.0,13.0,0.3,159.0,1.0,15.0,275.0,570.0,1028.0,8.0,4.0,17.0,1.0,0.0,0.0,0.0
207,513.0,0.0,1.9,0.0,8.0,0.0,27.0,0.4,174.0,8.0,13.0,282.0,710.0,3400.0,16.0,6.0,13.0,0.0,1.0,1.0,2.0
208,1170.0,1.0,1.2,0.0,4.0,0.0,30.0,0.4,83.0,8.0,15.0,27.0,1722.0,1073.0,6.0,4.0,8.0,1.0,1.0,0.0,0.0
209,1515.0,0.0,2.6,0.0,0.0,1.0,56.0,0.9,184.0,3.0,1.0,1438.0,1593.0,262.0,14.0,4.0,20.0,1.0,1.0,0.0,0.0
210,1368.0,0.0,3.0,1.0,10.0,0.0,50.0,0.2,97.0,7.0,18.0,698.0,829.0,2496.0,13.0,6.0,5.0,0.0,1.0,1.0,2.0
211,1083.0,1.0,2.9,1.0,1.0,1.0,64.0,0.8,178.0,3.0,11.0,1025.0,1118.0,3210.0,13.0,3.0,4.0,1.0,0.0,0.0,3.0
212,1507.0,1.0,0.9,1.0,0.0,1.0,42.0,0.4,123.0,5.0,0.0,682.0,888.0,1486.0,15.0,3.0,19.0,1.0,0.0,0.0,1.0
213,1806.0,1.0,2.0,1.0,2.0,1.0,54.0,0.1,117.0,1.0,11.0,347.0,727.0,3142.0,13.0,0.0,6.0,1.0,0.0,1.0,3.0
214,1531.0,0.0,2.0,0.0,0.0,1.0,60.0,0.4,162.0,6.0,1.0,625.0,765.0,2524.0,13.0,11.0,7.0,1.0,0.0,0.0,2.0
215,1713.0,0.0,3.0,1.0,5.0,1.0,20.0,0.9,104.0,7.0,17.0,237.0,890.0,971.0,11.0,10.0,10.0,1.0,0.0,0.0,0.0
216,1898.0,1.0,2.6,0.0,10.0,1.0,39.0,0.6,115.0,4.0,10.0,453.0,992.0,2364.0,,5.0,11.0,1.0,0.0,1.0,0.0
217,1528.0,0.0,2.4,0.0,2.0,0.0,37.0,0.2,156.0,8.0,3.0,306.0,564.0,733.0,15.0,0.0,14.0,1.0,1.0,0.0,0.0
218,854.0,0.0,0.5,0.0,2.0,0.0,30.0,0.5,125.0,8.0,5.0,518.0,1152.0,2889.0,5.0,2.0,11.0,0.0,0.0,1.0,2.0
219,798.0,1.0,0.5,1.0,7.0,0.0,2.0,0.8,148.0,2.0,15.0,497.0,627.0,3593.0,14.0,9.0,3.0,0.0,1.0,0.0,2.0
220,816.0,1.0,0.5,0.0,4.0,0.0,14.0,0.9,198.0,3.0,13.0,149.0,558.0,1018.0,17.0,10.0,15.0,1.0,0.0,0.0,0.0
221,1975.0,1.0,1.9,1.0,2.0,0.0,31.0,0.9,151.0,1.0,17.0,775.0,1607.0,3022.0,13.0,5.0,19.0,0.0,0.0,1.0,3.0
222,1154.0,0.0,0.5,0.0,12.0,1.0,14.0,0.7,156.0,7.0,14.0,251.0,1801.0,587.0,8.0,3.0,4.0,1.0,1.0,1.0,0.0
223,1989.0,0.0,2.5,1.0,0.0,1.0,41.0,0.8,94.0,3.0,13.0,1100.0,1497.0,1665.0,17.0,9.0,12.0,1.0,1.0,1.0,2.0
224,1839.0,1.0,1.2,0.0,9.0,1.0,54.0,0.5,200.0,7.0,11.0,475.0,1493.0,927.0,19.0,10.0,18.0,1.0,0.0,1.0,1.0
225,966.0,0.0,2.0,0.0,8.0,1.0,34.0,0.5,118.0,2.0,10.0,214.0,1523.0,3534.0,18.0,17.0,11.0,1.0,1.0,1.0,3.0
226,1568.0,1.0,0.5,0.0,16.0,0.0,33.0,1.0,150.0,8.0,20.0,413.0,654.0,508.0,5.0,1.0,6.0,1.0,1.0,1.0,0.0
227,848.0,1.0,2.1,1.0,10.0,1.0,19.0,0.8,148.0,7.0,18.0,176.0,1029.0,3359.0,10.0,0.0,14.0,1.0,0.0,0.0,2.0
228,1321.0,1.0,1.3,0.0,0.0,1.0,63.0,0.4,109.0,8.0,9.0,817.0,941.0,1464.0,7.0,6.0,16.0,1.0,1.0,1.0,1.0
229,854.0,0.0,1.0,0.0,5.0,1.0,17.0,0.9,101.0,4.0,9.0,730.0,1148.0,3115.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0
230,935.0,1.0,0.5,1.0,3.0,1.0,58.0,0.1,155.0,5.0,12.0,639.0,1087.0,2473.0,10.0,4.0,9.0,1.0,0.0,1.0,2.0
231,638.0,0.0,1.7,1.0,11.0,0.0,27.0,0.5,102.0,4.0,17.0,1171.0,1383.0,2735.0,7.0,2.0,9.0,1.0,1.0,0.0,2.0
232,1395.0,1.0,2.8,0.0,0.0,1.0,55.0,0.6,118.0,3.0,1.0,782.0,1787.0,3373.0,11.0,2.0,16.0,1.0,1.0,0.0,3.0
233,1165.0,1.0,2.4,0.0,11.0,0.0,41.0,0.2,178.0,6.0,12.0,564.0,831.0,764.0,19.0,12.0,15.0,1.0,0.0,0.0,0.0
234,1504.0,0.0,2.3,1.0,1.0,0.0,64.0,0.9,182.0,1.0,2.0,19.0,1923.0,3059.0,6.0,5.0,10.0,0.0,1.0,0.0,3.0
235,1590.0,0.0,0.6,1.0,0.0,0.0,7.0,0.3,122.0,3.0,17.0,1464.0,1595.0,1201.0,12.0,3.0,18.0,1.0,1.0,1.0,1.0
236,1837.0,0.0,1.0,1.0,5.0,1.0,12.0,0.9,103.0,8.0,6.0,1420.0,1539.0,2294.0,8.0,7.0,20.0,1.0,0.0,1.0,3.0
237,934.0,0.0,1.1,0.0,7.0,0.0,24.0,0.8,112.0,5.0,12.0,1111.0,1463.0,1017.0,12.0,7.0,9.0,0.0,0.0,1.0,0.0
238,774.0,1.0,0.6,1.0,2.0,1.0,8.0,0.4,136.0,1.0,4.0,1713.0,1865.0,2614.0,7.0,0.0,14.0,1.0,1.0,1.0,2.0
239,1367.0,0.0,1.7,1.0,,0.0,,0.6,155.0,5.0,20.0,972.0,1160.0,3365.0,18.0,2.0,18.0,0.0,1.0,0.0,3.0
240,962.0,0.0,1.4,1.0,5.0,1.0,24.0,0.9,118.0,7.0,9.0,470.0,,2964.0,11.0,5.0,7.0,1.0,1.0,0.0,2.0
241,1339.0,1.0,0.5,1.0,10.0,1.0,21.0,0.5,80.0,4.0,11.0,833.0,1441.0,867.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0
242,1086.0,1.0,1.7,1.0,0.0,1.0,43.0,0.2,111.0,6.0,1.0,56.0,1150.0,3285.0,11.0,5.0,17.0,1.0,1.0,0.0,2.0
243,1446.0,1.0,2.8,1.0,0.0,1.0,18.0,0.3,178.0,8.0,1.0,351.0,1769.0,3340.0,8.0,0.0,16.0,1.0,1.0,1.0,3.0
244,1522.0,1.0,0.7,1.0,4.0,0.0,28.0,0.2,124.0,1.0,5.0,952.0,1191.0,1368.0,14.0,5.0,17.0,1.0,0.0,1.0,1.0
245,799.0,1.0,2.3,0.0,1.0,1.0,63.0,0.8,144.0,8.0,6.0,361.0,975.0,431.0,15.0,6.0,6.0,1.0,1.0,1.0,0.0
246,763.0,0.0,1.7,1.0,8.0,1.0,2.0,0.5,92.0,8.0,14.0,1028.0,1186.0,1050.0,6.0,4.0,8.0,1.0,1.0,0.0,0.0
247,832.0,0.0,0.7,1.0,2.0,1.0,39.0,0.7,103.0,4.0,3.0,125.0,1504.0,1799.0,5.0,2.0,11.0,1.0,0.0,1.0,1.0
248,1265.0,0.0,0.6,1.0,4.0,1.0,49.0,0.5,90.0,1.0,5.0,275.0,687.0,1518.0,16.0,11.0,8.0,1.0,0.0,1.0,1.0
249,1742.0,1.0,1.6,0.0,3.0,0.0,49.0,0.8,100.0,1.0,9.0,1134.0,1469.0,1947.0,5.0,4.0,6.0,1.0,0.0,1.0,2.0
250,514.0,1.0,1.6,0.0,7.0,1.0,37.0,0.1,172.0,1.0,9.0,956.0,1723.0,3392.0,12.0,8.0,5.0,1.0,1.0,1.0,3.0
251,1183.0,1.0,0.5,1.0,3.0,1.0,48.0,0.1,120.0,8.0,12.0,268.0,1010.0,1152.0,8.0,3.0,3.0,1.0,0.0,0.0,0.0
252,1207.0,0.0,0.5,0.0,0.0,0.0,58.0,0.3,112.0,8.0,0.0,406.0,681.0,503.0,7.0,3.0,5.0,1.0,1.0,0.0,0.0
253,805.0,1.0,0.7,0.0,0.0,0.0,64.0,0.1,97.0,4.0,14.0,641.0,704.0,418.0,11.0,6.0,17.0,0.0,1.0,1.0,0.0
254,1730.0,0.0,2.0,1.0,0.0,1.0,20.0,0.1,143.0,4.0,10.0,418.0,1023.0,1595.0,14.0,0.0,12.0,1.0,1.0,0.0,1.0
255,1776.0,1.0,2.1,1.0,10.0,0.0,35.0,0.1,172.0,4.0,16.0,278.0,623.0,1813.0,16.0,13.0,20.0,1.0,1.0,1.0,1.0
256,1178.0,1.0,1.3,0.0,0.0,0.0,49.0,0.6,101.0,5.0,0.0,579.0,596.0,2511.0,6.0,3.0,17.0,0.0,0.0,0.0,2.0
257,1063.0,1.0,2.5,0.0,0.0,1.0,31.0,0.9,95.0,6.0,10.0,295.0,935.0,961.0,16.0,6.0,5.0,1.0,1.0,0.0,0.0
258,1816.0,1.0,1.6,1.0,0.0,0.0,50.0,0.1,186.0,5.0,2.0,800.0,1089.0,3637.0,11.0,7.0,16.0,0.0,0.0,1.0,3.0
259,606.0,0.0,2.5,0.0,1.0,1.0,53.0,0.2,146.0,4.0,2.0,465.0,1152.0,1223.0,19.0,12.0,7.0,1.0,0.0,0.0,0.0
260,1645.0,1.0,1.8,0.0,1.0,0.0,21.0,0.7,123.0,7.0,2.0,897.0,1308.0,783.0,10.0,8.0,20.0,1.0,0.0,0.0,0.0
261,793.0,0.0,1.0,1.0,5.0,1.0,30.0,0.9,133.0,2.0,15.0,1858.0,1935.0,2332.0,17.0,13.0,14.0,1.0,1.0,1.0,2.0
262,1616.0,1.0,2.3,1.0,3.0,0.0,52.0,0.1,100.0,5.0,8.0,151.0,1133.0,657.0,7.0,3.0,2.0,1.0,1.0,0.0,0.0
263,1827.0,0.0,1.7,0.0,4.0,1.0,39.0,0.5,128.0,5.0,16.0,55.0,1020.0,2844.0,14.0,9.0,10.0,1.0,1.0,0.0,2.0
264,559.0,1.0,0.5,0.0,10.0,0.0,11.0,0.4,82.0,5.0,14.0,541.0,823.0,2019.0,10.0,4.0,16.0,1.0,1.0,1.0,1.0
265,840.0,0.0,0.6,0.0,0.0,1.0,63.0,0.8,137.0,7.0,19.0,987.0,1081.0,3486.0,12.0,8.0,18.0,1.0,1.0,0.0,3.0
266,1029.0,1.0,1.9,1.0,5.0,1.0,5.0,0.2,171.0,5.0,8.0,264.0,956.0,582.0,15.0,7.0,4.0,1.0,1.0,1.0,0.0
267,717.0,0.0,1.1,1.0,2.0,1.0,14.0,0.1,99.0,8.0,6.0,1878.0,1981.0,629.0,16.0,15.0,20.0,1.0,0.0,0.0,0.0
268,1284.0,1.0,2.8,1.0,0.0,0.0,10.0,0.9,155.0,2.0,14.0,160.0,516.0,2197.0,16.0,2.0,9.0,0.0,1.0,1.0,1.0
269,1496.0,1.0,2.0,1.0,4.0,0.0,42.0,0.5,182.0,5.0,5.0,96.0,741.0,854.0,16.0,0.0,7.0,0.0,1.0,1.0,0.0
270,657.0,1.0,1.9,1.0,2.0,0.0,21.0,0.1,110.0,8.0,8.0,705.0,1905.0,783.0,6.0,1.0,11.0,1.0,1.0,0.0,0.0
271,1991.0,1.0,1.8,0.0,11.0,0.0,9.0,0.7,94.0,3.0,12.0,751.0,1377.0,1511.0,17.0,8.0,9.0,0.0,0.0,0.0,1.0
272,1644.0,0.0,2.8,0.0,0.0,1.0,44.0,1.0,137.0,8.0,0.0,358.0,791.0,2360.0,7.0,4.0,19.0,1.0,0.0,0.0,2.0
273,873.0,1.0,0.5,1.0,6.0,0.0,8.0,0.6,152.0,7.0,9.0,1257.0,1411.0,575.0,15.0,8.0,7.0,1.0,0.0,1.0,0.0
274,1176.0,1.0,2.1,0.0,2.0,1.0,62.0,0.5,168.0,2.0,10.0,674.0,1455.0,1534.0,6.0,2.0,17.0,1.0,0.0,0.0,1.0
275,574.0,1.0,2.0,1.0,0.0,1.0,26.0,0.5,118.0,6.0,2.0,382.0,1364.0,1303.0,8.0,4.0,2.0,1.0,0.0,1.0,0.0
276,732.0,1.0,1.3,0.0,5.0,1.0,32.0,0.4,163.0,8.0,7.0,1661.0,1836.0,3883.0,12.0,2.0,5.0,1.0,0.0,1.0,3.0
277,1919.0,0.0,1.5,0.0,5.0,1.0,48.0,0.8,150.0,4.0,6.0,304.0,1191.0,1391.0,19.0,13.0,12.0,1.0,0.0,1.0,1.0
278,1438.0,1.0,1.8,0.0,3.0,0.0,16.0,0.6,169.0,8.0,7.0,859.0,867.0,2246.0,14.0,11.0,15.0,0.0,0.0,0.0,2.0
279,1441.0,0.0,0.6,1.0,0.0,1.0,53.0,0.5,106.0,1.0,12.0,254.0,954.0,1393.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0
280,1039.0,0.0,0.5,1.0,8.0,0.0,47.0,0.2,130.0,8.0,9.0,384.0,1878.0,1742.0,18.0,12.0,15.0,1.0,0.0,0.0,1.0
281,1642.0,1.0,1.6,1.0,0.0,0.0,5.0,0.4,102.0,5.0,2.0,1686.0,1889.0,1333.0,18.0,0.0,2.0,0.0,0.0,1.0,2.0
282,546.0,1.0,2.6,1.0,5.0,0.0,26.0,1.0,159.0,5.0,15.0,416.0,1658.0,1550.0,7.0,2.0,3.0,0.0,1.0,0.0,1.0
283,1731.0,1.0,2.3,1.0,18.0,0.0,60.0,0.5,171.0,4.0,20.0,142.0,1039.0,1220.0,9.0,3.0,20.0,0.0,1.0,0.0,1.0
284,1358.0,0.0,2.5,1.0,0.0,0.0,20.0,0.6,135.0,7.0,0.0,1485.0,1655.0,3406.0,5.0,1.0,11.0,0.0,0.0,1.0,3.0
285,1472.0,1.0,2.3,0.0,6.0,0.0,61.0,0.1,168.0,6.0,19.0,710.0,1052.0,2677.0,19.0,15.0,8.0,1.0,0.0,0.0,2.0
286,1430.0,0.0,0.5,1.0,1.0,0.0,27.0,0.5,183.0,1.0,16.0,1132.0,1182.0,2832.0,7.0,1.0,15.0,0.0,1.0,1.0,2.0
287,1076.0,0.0,2.5,0.0,3.0,0.0,14.0,0.2,105.0,5.0,4.0,545.0,1300.0,2043.0,7.0,5.0,14.0,0.0,0.0,0.0,1.0
288,1170.0,0.0,2.9,1.0,2.0,0.0,40.0,0.4,169.0,6.0,5.0,427.0,684.0,2366.0,16.0,8.0,2.0,1.0,1.0,1.0,1.0
289,1126.0,1.0,2.4,0.0,2.0,1.0,10.0,0.4,160.0,6.0,3.0,1223.0,1611.0,2050.0,7.0,6.0,12.0,1.0,1.0,1.0,2.0
290,1591.0,1.0,2.2,0.0,3.0,1.0,49.0,0.4,154.0,6.0,7.0,1384.0,1883.0,3703.0,17.0,6.0,20.0,1.0,1.0,0.0,3.0
291,1498.0,1.0,1.2,1.0,0.0,1.0,14.0,0.1,191.0,4.0,1.0,111.0,1167.0,577.0,14.0,12.0,12.0,1.0,1.0,0.0,0.0
292,1322.0,0.0,2.3,1.0,1.0,1.0,35.0,0.1,157.0,1.0,3.0,443.0,708.0,3684.0,15.0,8.0,6.0,1.0,0.0,0.0,3.0
293,1589.0,1.0,1.4,0.0,3.0,1.0,26.0,0.1,100.0,8.0,16.0,1673.0,1759.0,3970.0,16.0,8.0,18.0,1.0,0.0,1.0,3.0
294,911.0,1.0,2.9,0.0,0.0,0.0,46.0,0.1,181.0,5.0,1.0,461.0,670.0,363.0,9.0,5.0,17.0,0.0,1.0,0.0,0.0
295,1393.0,0.0,1.6,0.0,,,47.0,0.3,166.0,1.0,10.0,528.0,675.0,1387.0,16.0,,2.0,1.0,0.0,0.0,2.0
296,802.0,0.0,0.5,1.0,3.0,0.0,43.0,0.6,153.0,5.0,6.0,527.0,734.0,3063.0,17.0,13.0,4.0,0.0,1.0,0.0,2.0
297,1986.0,0.0,0.5,0.0,7.0,0.0,51.0,0.4,95.0,3.0,9.0,342.0,774.0,3165.0,5.0,0.0,13.0,1.0,0.0,0.0,3.0
298,1297.0,1.0,0.9,1.0,2.0,,13.0,0.7,120.0,,,785.0,1013.0,344.0,17.0,6.0,,1.0,0.0,0.0,1.0
299,1379.0,0.0,1.1,1.0,1.0,1.0,18.0,0.2,129.0,2.0,16.0,838.0,885.0,2358.0,10.0,5.0,15.0,1.0,1.0,0.0,2.0
300,956.0,0.0,0.5,0.0,1.0,1.0,41.0,1.0,143.0,7.0,6.0,511.0,1075.0,3286.0,17.0,8.0,12.0,1.0,1.0,0.0,3.0
301,1046.0,1.0,2.8,1.0,0.0,1.0,58.0,0.2,100.0,8.0,0.0,259.0,1040.0,3863.0,17.0,12.0,9.0,1.0,1.0,1.0,3.0
302,1928.0,0.0,2.6,0.0,5.0,0.0,5.0,0.8,162.0,5.0,16.0,229.0,1004.0,696.0,14.0,12.0,15.0,1.0,1.0,1.0,0.0
303,983.0,0.0,2.8,1.0,9.0,1.0,,0.5,136.0,2.0,14.0,175.0,592.0,2663.0,14.0,6.0,10.0,1.0,0.0,0.0,
304,1266.0,0.0,2.6,0.0,1.0,0.0,18.0,0.4,86.0,7.0,2.0,1187.0,1595.0,398.0,16.0,8.0,3.0,1.0,1.0,1.0,0.0
305,1831.0,1.0,2.2,1.0,4.0,0.0,55.0,1.0,189.0,8.0,9.0,1693.0,1790.0,1133.0,14.0,3.0,10.0,0.0,1.0,0.0,1.0
306,640.0,0.0,1.3,1.0,5.0,1.0,6.0,0.6,143.0,8.0,20.0,976.0,1353.0,2711.0,15.0,7.0,8.0,1.0,1.0,0.0,2.0
307,763.0,1.0,0.5,0.0,9.0,1.0,51.0,0.3,104.0,5.0,12.0,273.0,1278.0,2865.0,11.0,6.0,9.0,1.0,1.0,1.0,2.0
308,1380.0,1.0,2.1,1.0,1.0,1.0,4.0,0.8,92.0,3.0,13.0,420.0,500.0,797.0,13.0,2.0,15.0,1.0,1.0,0.0,0.0
309,1581.0,1.0,1.0,0.0,9.0,0.0,41.0,0.4,172.0,4.0,19.0,693.0,850.0,1384.0,19.0,9.0,2.0,0.0,1.0,1.0,1.0
310,1871.0,0.0,2.1,0.0,4.0,1.0,41.0,0.4,144.0,8.0,5.0,275.0,1966.0,2727.0,15.0,8.0,11.0,1.0,0.0,0.0,3.0
311,1563.0,0.0,2.4,0.0,0.0,1.0,24.0,0.2,170.0,8.0,0.0,142.0,1699.0,3660.0,7.0,5.0,5.0,1.0,1.0,0.0,3.0
312,1805.0,1.0,0.5,0.0,0.0,0.0,29.0,0.2,182.0,4.0,2.0,758.0,891.0,1276.0,19.0,4.0,17.0,0.0,1.0,0.0,1.0
313,1171.0,1.0,1.7,1.0,2.0,0.0,19.0,0.3,167.0,7.0,19.0,248.0,755.0,263.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0
314,1496.0,1.0,1.9,1.0,13.0,0.0,38.0,0.1,126.0,4.0,14.0,501.0,506.0,1927.0,17.0,4.0,6.0,0.0,0.0,1.0,1.0
